TeamSeason,Offense,Defense
BUF-2011,-0.0806089472925,0.00838650434641
CAR-2011,0.0320304834383,0.137722189229
CHI-2011,-0.234160842495,-0.0850558178615
CIN-2011,-0.0114932706729,0.00444865503446
CLE-2011,-0.101206270778,-0.00375900136931
DAL-2011,0.145053864096,0.0578400691839
DEN-2011,-0.206501561929,0.00974834544425
DET-2011,0.0905972122909,-0.102492723364
GB-2011,0.350685878224,0.0576812391668
HOU-2011,0.108938456944,-0.134248849936
IND-2011,-0.131951171159,0.110350053446
JAC-2011,-0.26950687768,-0.0373659956831
KC-2011,-0.12242702903,-0.0370647468642
MIA-2011,-0.0507629044924,-0.0348023059545
MIN-2011,-0.157164096476,0.117800323034
NE-2011,0.253005511428,0.114084721286
NO-2011,0.311243933316,0.0538771332363
NYG-2011,0.113571729771,0.0459494904413
NYJ-2011,-0.179946738166,-0.138737792821
OAK-2011,0.040850380496,0.0759953887875
PHI-2011,0.0153691523684,-0.0570128836727
PIT-2011,0.119067225179,-0.0563093736076
SD-2011,0.159878119063,0.138374266154
SEA-2011,-0.0623943335138,-0.0971996242023
SF-2011,0.0508630309257,-0.0824470533333
STL-2011,-0.232856374191,-0.014334557977
TB-2011,-0.109143089057,0.0950893134535
TEN-2011,-0.0141584018532,0.0578805242097
WAS-2011,-0.0847941712348,0.0188437149524
ARI-2012,-0.257815815592,-0.235880903077
ATL-2012,0.180705455857,-0.0509256449515
BAL-2012,-0.0311858704121,-0.0151783247366
BUF-2012,-0.0311278283363,0.0763307060835
CAR-2012,0.0574670720675,-0.0552674118444
CHI-2012,-0.107340183012,-0.191496032795
CIN-2012,-0.102332820229,-0.107588077962
CLE-2012,-0.12527750876,0.0429830595523
DAL-2012,0.136490604408,0.121532504859
DEN-2012,0.182481127661,-0.1166533786
DET-2012,0.0618144514993,0.043609006273
GB-2012,0.15526431852,-0.0727927986458
HOU-2012,0.0644780973707,-0.0968553522938
IND-2012,-0.0257713383375,0.137419622488
JAC-2012,-0.159997467769,0.0882557235249
KC-2012,-0.300013239516,0.166056618728
MIA-2012,-0.0879531594045,0.0486761532376
MIN-2012,-0.01056047794,0.0491588804141
NE-2012,0.266157408944,0.054774990411
NO-2012,0.14099232013,0.100968472516
NYG-2012,0.0325028045649,-0.0113942102385
NYJ-2012,-0.264277965507,-0.0517295185748
OAK-2012,-0.0582385005042,0.11087545062
PHI-2012,-0.0786517466713,0.0790414407628
PIT-2012,0.00527776442901,-0.0240823942233
SD-2012,-0.0501505644337,0.047638791924
SEA-2012,0.175513070771,-0.1155308203
SF-2012,0.151909201744,-0.0976082868462
STL-2012,0.0267199066384,-0.024651152362
TB-2012,0.00885938200992,0.0462705424262
TEN-2012,-0.129226458235,0.0686801787805
WAS-2012,0.12544431873,0.025522851936
ARI-2013,0.0316297416003,-0.0986963140882
ATL-2013,0.0782024560646,0.119536337701
BAL-2013,-0.11914491694,-0.00463424136187
BUF-2013,-0.171361445717,-0.124318015988
CAR-2013,0.0617238539657,-0.0990026449951
CHI-2013,0.0653092769109,0.0321556882917
CIN-2013,0.0190145464037,-0.136605397896
CLE-2013,-0.126638644597,0.0303520032851
DAL-2013,0.0369246793987,0.0537976928845
DEN-2013,0.291922324524,0.0652194248918
DET-2013,0.0398720721365,0.0784470543579
GB-2013,0.0288271540338,0.0847262072954
HOU-2013,-0.135028891416,0.074350506616
IND-2013,0.0198526878397,0.0235768850295
JAC-2013,-0.165282333549,0.128779572797
KC-2013,-0.0531168944429,-0.0900234843741
MIA-2013,-0.0281275329252,-0.0157495429077
MIN-2013,-0.105015886043,0.134988611105
NE-2013,0.0783861520632,0.0116769985544
NO-2013,0.223928524965,-0.111054193726
NYG-2013,-0.174375246667,-0.113412453567
NYJ-2013,-0.15240799057,0.0555927174911
OAK-2013,-0.135224304508,0.0940256913823
PHI-2013,0.0709647477464,0.0631216278902
PIT-2013,0.0520415344239,0.00712047341551
SD-2013,0.238422209441,0.100322083563
SEA-2013,0.139798083973,-0.262212891999
SF-2013,0.11762801614,-0.0866733123711
STL-2013,-0.0315503474817,-0.0104616652473
TB-2013,-0.0860293996629,-0.0248829636399
TEN-2013,0.0265484425075,0.0289974291592
WAS-2013,-0.125063152162,0.00392576847129
ARI-2014,0.0113727709677,-0.0635102662322
ATL-2014,0.0529636587757,0.0902140343186
BAL-2014,0.0590164051487,0.04730682693
BUF-2014,-0.0357600750786,-0.180966837674
CAR-2014,-0.0194889039166,-0.0357107411983
CHI-2014,-0.0879120045372,0.109725633249
CIN-2014,-0.0809626178381,-0.0554279742443
CLE-2014,-0.100377748621,-0.110532023615
DAL-2014,0.190966009115,0.0656024468908
DEN-2014,0.176410069343,-0.0702280270704
DET-2014,0.0144236445539,-0.0535062946792
GB-2014,0.226382154969,-0.0393296981704
HOU-2014,-0.0320709239245,-0.107424756004
IND-2014,0.0753951586717,-0.0258537471559
JAC-2014,-0.300400924004,0.00450694938453
KC-2014,0.0597695418568,-0.0456257339218
MIA-2014,0.0302059278328,0.00319185176399
MIN-2014,-0.105726378082,0.0209766250071
NE-2014,0.144653958828,-0.0612569526985
NO-2014,0.103336165981,0.113651573202
NYG-2014,0.033103228036,0.00716507312576
NYJ-2014,-0.105983670194,0.0133795679055
OAK-2014,-0.121437250642,0.0595224276689
PHI-2014,-0.00549182583511,0.00338689093835
PIT-2014,0.172534440839,0.119252936551
SD-2014,0.122798962321,0.0264502850068
SEA-2014,0.0414290033642,-0.130402430391
SF-2014,-0.054975829904,-0.0220874775689
STL-2014,-0.0922716785445,-0.0269237509118
TB-2014,-0.176704062007,0.0753489719036
TEN-2014,-0.161673894381,0.117910758446
WAS-2014,-0.0781442972728,0.205632171574
ARI-2015,0.226304489102,-0.103809263777
ATL-2015,0.0476123130921,0.0828222012854
BAL-2015,-0.0427606240059,0.0556262482394
BUF-2015,-0.0112292183991,0.00248744401931
CAR-2015,0.0184649018222,-0.144497335576
CHI-2015,0.0111687658682,0.0362957544985
CIN-2015,0.226061040082,-0.042447986049
CLE-2015,-0.0662201360438,0.0477444497931
DAL-2015,-0.198862607493,0.0264257673788
DEN-2015,-0.0894652225175,-0.243856202738
DET-2015,0.0365632789404,0.0602089165709
GB-2015,-0.0339028366018,-0.0956129195026
HOU-2015,-0.0855711450296,-0.144297385183
IND-2015,-0.0987533088656,0.0777698729142
JAC-2015,-0.0404060942127,0.134268807095
KC-2015,0.0209976326498,-0.130161847975
MIA-2015,-0.0850937704394,0.129573712474
MIN-2015,-0.033735956831,-0.0742052491778
NE-2015,0.122703675703,-0.00868976003421
NO-2015,0.116889320141,0.277868404918
NYG-2015,0.00679618364834,0.0980700334913
NYJ-2015,0.0169740908576,-0.0398158068226
OAK-2015,0.00148925744611,-0.0329498120618
PHI-2015,-0.107720787294,-0.0215180081667
PIT-2015,0.102983740238,-0.0175917846223
SD-2015,0.0771212428183,0.0464739178683
SEA-2015,0.213884711424,-0.1271406253
SF-2015,-0.0922440412862,0.0570606685767
STL-2015,-0.209217814812,-0.119741481174
TB-2015,0.0141023540345,0.132756553099
TEN-2015,-0.151974663581,0.104437530654
WAS-2015,0.0847915555638,0.0783135331234
ARI-2016,-0.0374709734543,-0.104636239297
ATL-2016,0.318570691581,0.0469212107186
BAL-2016,-0.106678834689,-0.0268982511644
BUF-2016,-0.0729939632171,0.0205407063883
CAR-2016,-0.0780856608068,-0.0563737119616
CHI-2016,-0.0512285432605,0.0326940035487
CIN-2016,0.0347006887463,0.00294240949662
CLE-2016,-0.105439161458,0.174636030729
DAL-2016,0.141223935994,0.0276877835531
DEN-2016,-0.0678333298861,-0.323239455003
DET-2016,0.0736083394031,0.1845706564
GB-2016,0.121198092004,0.0485984362222
HOU-2016,-0.161577541464,-0.111724630476
IND-2016,0.0518969312515,0.083252722907
JAC-2016,-0.0953423820895,-0.0695129915682
KC-2016,0.0633946890071,-0.100743371212
LA-2016,-0.332788700427,0.0239347916875
MIA-2016,-0.00221678364482,0.0408971179839
MIN-2016,0.0284000314637,-0.101979028551
NE-2016,0.176160270609,-0.00486078512534
NO-2016,0.148707246465,0.119952920734
NYG-2016,-0.0996145803238,-0.111744403634
NYJ-2016,-0.186755261667,0.111965672742
OAK-2016,0.0948076946833,0.0601249178025
PHI-2016,-0.0681949314443,-0.137501100296
PIT-2016,0.0874499192828,0.00184620720507
SD-2016,0.0434756338437,-0.0555695805338
SEA-2016,0.0230532927227,0.0272540955668
SF-2016,-0.190118164851,0.0884079442739
TB-2016,0.0757112287626,-0.0854000233346
TEN-2016,0.0291176895732,0.0814390540543
WAS-2016,0.143136884406,0.116853937104
ARI-2017,-0.106996016642,-0.0437210227976
ATL-2017,0.17061453847,0.0189324712341
BAL-2017,-0.141503924962,-0.119479201105
BUF-2017,-0.101726583802,-0.0184634146438
CAR-2017,-0.00830683967278,-0.0915488335722
CHI-2017,-0.133995531454,-0.0526558367486
CIN-2017,-0.0923662382424,0.0163069062918
CLE-2017,-0.252333891184,0.131303044978
DAL-2017,-0.0488999408166,0.0233718907775
DEN-2017,-0.188308505513,-0.0628195575193
DET-2017,0.0836515725153,-0.016175662645
GB-2017,-0.0519280755692,0.127058341811
HOU-2017,-0.0805132323515,0.105805422177
IND-2017,-0.123845837926,0.241710854378
JAX-2017,0.0291541176166,-0.22646744513
KC-2017,0.173874565376,0.0433641023874
LA-2017,0.112469099678,-0.104313757751
LAC-2017,0.166312201626,-0.0894847868135
MIA-2017,-0.103179233853,0.0847239407672
MIN-2017,0.165278504974,-0.142647653838
NE-2017,0.214021564639,0.0610995256575
NO-2017,0.177442459045,-0.0821220519601
NYG-2017,-0.093574777322,0.0193897365082
NYJ-2017,-0.0677483206046,0.0551330693636
OAK-2017,-0.0247314001439,0.150921265594
PHI-2017,0.128454926795,-0.0970133788506
PIT-2017,0.164405824893,-0.0131329943934
SEA-2017,0.0298184673907,-0.0821430553771
SF-2017,-0.00618801953355,0.0972336047415
TB-2017,0.0944872902615,0.110639434231
TEN-2017,-0.150204292604,0.0930357166585
WAS-2017,0.0542600896996,-0.0968781892925
